Datetime,Open,High,Low,Close,Symbol,Adj Close,Volume
2023-07-07 14:16:00+05:30,611.0499877929688,611.0999755859375,610.7000122070312,611.0,JINDALSTEL,611.0,0
2023-07-07 14:17:00+05:30,611.0,611.0,610.7000122070312,610.75,JINDALSTEL,610.75,1945
2023-07-07 14:18:00+05:30,610.75,610.9500122070312,610.6500244140625,610.8499755859375,JINDALSTEL,610.8499755859375,593
2023-07-07 14:19:00+05:30,610.6500244140625,610.8499755859375,610.6500244140625,610.6500244140625,JINDALSTEL,610.6500244140625,2366
2023-07-07 14:20:00+05:30,610.75,610.9000244140625,610.6500244140625,610.9000244140625,JINDALSTEL,610.9000244140625,1340
2023-07-07 14:21:00+05:30,610.9000244140625,611.0499877929688,610.7999877929688,611.0,JINDALSTEL,611.0,949
2023-07-07 14:22:00+05:30,611.0499877929688,611.0499877929688,611.0,611.0,JINDALSTEL,611.0,2042
2023-07-07 14:23:00+05:30,611.0499877929688,611.0499877929688,610.5,610.5,JINDALSTEL,610.5,5045
2023-07-07 14:24:00+05:30,610.5,610.7999877929688,610.5,610.7000122070312,JINDALSTEL,610.7000122070312,1666
2023-07-07 14:25:00+05:30,610.7999877929688,610.9500122070312,610.7000122070312,610.9500122070312,JINDALSTEL,610.9500122070312,1036
2023-07-07 14:26:00+05:30,610.75,611.2999877929688,610.75,611.0,JINDALSTEL,611.0,4054
2023-07-07 14:27:00+05:30,611.0999755859375,611.4000244140625,611.0999755859375,611.4000244140625,JINDALSTEL,611.4000244140625,3389
2023-07-07 14:28:00+05:30,611.25,611.5,611.0999755859375,611.2000122070312,JINDALSTEL,611.2000122070312,5748
2023-07-07 14:29:00+05:30,611.4000244140625,612.0,611.1500244140625,611.7999877929688,JINDALSTEL,611.7999877929688,13913
2023-07-07 14:30:00+05:30,611.8499755859375,612.2000122070312,611.8499755859375,612.0,JINDALSTEL,612.0,7138
2023-07-07 14:31:00+05:30,612.0,612.0,611.5,611.9500122070312,JINDALSTEL,611.9500122070312,4628
2023-07-07 14:32:00+05:30,612.0999755859375,612.0999755859375,612.0,612.0,JINDALSTEL,612.0,1629
2023-07-07 14:33:00+05:30,612.0,612.0499877929688,611.75,611.9500122070312,JINDALSTEL,611.9500122070312,4886
2023-07-07 14:34:00+05:30,611.9500122070312,612.4000244140625,611.8499755859375,612.1500244140625,JINDALSTEL,612.1500244140625,7731
2023-07-07 14:35:00+05:30,612.2000122070312,612.25,611.5999755859375,612.25,JINDALSTEL,612.25,2343
2023-07-07 14:36:00+05:30,612.0,612.25,611.5999755859375,612.0,JINDALSTEL,612.0,8149
2023-07-07 14:37:00+05:30,612.0,612.1500244140625,611.7000122070312,612.1500244140625,JINDALSTEL,612.1500244140625,5756
2023-07-07 14:38:00+05:30,612.0999755859375,612.5499877929688,612.0999755859375,612.3499755859375,JINDALSTEL,612.3499755859375,7934
2023-07-07 14:39:00+05:30,612.2999877929688,612.2999877929688,612.0,612.0499877929688,JINDALSTEL,612.0499877929688,1594
2023-07-07 14:40:00+05:30,612.0499877929688,612.5999755859375,612.0499877929688,612.5999755859375,JINDALSTEL,612.5999755859375,3083
2023-07-07 14:41:00+05:30,612.7999877929688,612.7999877929688,612.3499755859375,612.4000244140625,JINDALSTEL,612.4000244140625,4501
2023-07-07 14:42:00+05:30,612.4000244140625,612.7999877929688,612.4000244140625,612.7999877929688,JINDALSTEL,612.7999877929688,4190
2023-07-07 14:43:00+05:30,612.5999755859375,612.9500122070312,612.4000244140625,612.9500122070312,JINDALSTEL,612.9500122070312,4017
2023-07-07 14:44:00+05:30,612.9500122070312,612.9500122070312,612.7000122070312,612.75,JINDALSTEL,612.75,1279
2023-07-07 14:45:00+05:30,612.9500122070312,613.5499877929688,612.9500122070312,613.3499755859375,JINDALSTEL,613.3499755859375,13744
2023-07-07 14:46:00+05:30,613.5,613.5,613.0499877929688,613.0999755859375,JINDALSTEL,613.0999755859375,2775
