Datetime,Open,High,Low,Close,Symbol,Adj Close,Volume
2023-07-07 14:16:00+05:30,3831.949951171875,3831.949951171875,3826.85009765625,3826.85009765625,OFSS,3826.85009765625,0
2023-07-07 14:17:00+05:30,3829.5,3829.5,3827.0,3827.0,OFSS,3827.0,25
2023-07-07 14:18:00+05:30,3825.0,3827.85009765625,3825.0,3827.85009765625,OFSS,3827.85009765625,2
2023-07-07 14:20:00+05:30,3830.949951171875,3831.800048828125,3830.949951171875,3831.800048828125,OFSS,3831.800048828125,20
2023-07-07 14:21:00+05:30,3828.10009765625,3830.0,3828.10009765625,3830.0,OFSS,3830.0,38
2023-07-07 14:22:00+05:30,3830.89990234375,3830.89990234375,3830.89990234375,3830.89990234375,OFSS,3830.89990234375,2
2023-07-07 14:23:00+05:30,3830.800048828125,3830.800048828125,3830.800048828125,3830.800048828125,OFSS,3830.800048828125,26
2023-07-07 14:24:00+05:30,3831.800048828125,3831.800048828125,3831.800048828125,3831.800048828125,OFSS,3831.800048828125,43
2023-07-07 14:25:00+05:30,3828.60009765625,3830.949951171875,3827.64990234375,3828.300048828125,OFSS,3828.300048828125,0
2023-07-07 14:27:00+05:30,3830.5,3831.25,3828.699951171875,3828.699951171875,OFSS,3828.699951171875,33
2023-07-07 14:28:00+05:30,3831.25,3831.25,3829.0,3829.0,OFSS,3829.0,19
2023-07-07 14:29:00+05:30,3830.949951171875,3830.949951171875,3828.25,3828.25,OFSS,3828.25,4
2023-07-07 14:30:00+05:30,3828.25,3828.25,3828.25,3828.25,OFSS,3828.25,28
2023-07-07 14:32:00+05:30,3830.300048828125,3830.300048828125,3830.300048828125,3830.300048828125,OFSS,3830.300048828125,0
2023-07-07 14:34:00+05:30,3830.550048828125,3830.550048828125,3830.550048828125,3830.550048828125,OFSS,3830.550048828125,4
2023-07-07 14:35:00+05:30,3830.300048828125,3830.300048828125,3830.300048828125,3830.300048828125,OFSS,3830.300048828125,4
2023-07-07 14:36:00+05:30,3830.300048828125,3830.89990234375,3830.300048828125,3830.89990234375,OFSS,3830.89990234375,26
