Datetime,Open,High,Low,Close,Symbol,Adj Close,Volume
2023-07-07 14:16:00+05:30,745.8499755859375,746.0999755859375,745.6500244140625,745.7000122070312,AUROPHARMA,745.7000122070312,0
2023-07-07 14:17:00+05:30,745.7000122070312,747.0,745.5,746.0999755859375,AUROPHARMA,746.0999755859375,4621
2023-07-07 14:18:00+05:30,746.0499877929688,746.25,745.5999755859375,745.5999755859375,AUROPHARMA,745.5999755859375,4698
2023-07-07 14:19:00+05:30,745.5499877929688,745.9000244140625,745.5499877929688,745.6500244140625,AUROPHARMA,745.6500244140625,878
2023-07-07 14:20:00+05:30,745.75,746.0999755859375,745.4000244140625,746.0999755859375,AUROPHARMA,746.0999755859375,5794
2023-07-07 14:21:00+05:30,746.2000122070312,746.2000122070312,745.7999877929688,745.7999877929688,AUROPHARMA,745.7999877929688,595
2023-07-07 14:22:00+05:30,745.7999877929688,746.2000122070312,745.4500122070312,745.4500122070312,AUROPHARMA,745.4500122070312,1930
2023-07-07 14:23:00+05:30,745.7000122070312,746.1500244140625,745.4000244140625,745.75,AUROPHARMA,745.75,3718
2023-07-07 14:24:00+05:30,746.0,746.0,745.75,745.8499755859375,AUROPHARMA,745.8499755859375,659
2023-07-07 14:25:00+05:30,745.8499755859375,747.25,745.6500244140625,746.7999877929688,AUROPHARMA,746.7999877929688,12849
2023-07-07 14:26:00+05:30,746.9500122070312,746.9500122070312,745.9000244140625,745.9000244140625,AUROPHARMA,745.9000244140625,5629
2023-07-07 14:27:00+05:30,745.75,745.9500122070312,745.6500244140625,745.9000244140625,AUROPHARMA,745.9000244140625,1178
2023-07-07 14:28:00+05:30,746.0,746.4000244140625,745.8499755859375,746.0499877929688,AUROPHARMA,746.0499877929688,4045
2023-07-07 14:29:00+05:30,746.0499877929688,746.4000244140625,745.9000244140625,746.0999755859375,AUROPHARMA,746.0999755859375,10521
2023-07-07 14:30:00+05:30,746.0999755859375,746.4500122070312,745.9000244140625,745.9000244140625,AUROPHARMA,745.9000244140625,3233
2023-07-07 14:31:00+05:30,745.9000244140625,746.1500244140625,745.5999755859375,745.9500122070312,AUROPHARMA,745.9500122070312,4204
2023-07-07 14:32:00+05:30,746.0999755859375,746.0999755859375,745.7000122070312,745.9000244140625,AUROPHARMA,745.9000244140625,1716
2023-07-07 14:33:00+05:30,745.75,745.75,745.5,745.5,AUROPHARMA,745.5,959
2023-07-07 14:34:00+05:30,745.5,746.0,745.3499755859375,745.75,AUROPHARMA,745.75,2911
2023-07-07 14:35:00+05:30,745.75,745.9500122070312,744.9500122070312,745.25,AUROPHARMA,745.25,16517
2023-07-07 14:36:00+05:30,745.25,745.75,745.0,745.4500122070312,AUROPHARMA,745.4500122070312,2881
2023-07-07 14:37:00+05:30,745.5,745.5499877929688,745.2000122070312,745.2000122070312,AUROPHARMA,745.2000122070312,1980
2023-07-07 14:38:00+05:30,745.2000122070312,745.3499755859375,745.2000122070312,745.2999877929688,AUROPHARMA,745.2999877929688,611
2023-07-07 14:39:00+05:30,745.2000122070312,746.1500244140625,745.2000122070312,745.7999877929688,AUROPHARMA,745.7999877929688,7154
2023-07-07 14:40:00+05:30,745.7999877929688,746.1500244140625,745.4000244140625,745.9000244140625,AUROPHARMA,745.9000244140625,2282
2023-07-07 14:41:00+05:30,745.9000244140625,746.9500122070312,745.5999755859375,746.9500122070312,AUROPHARMA,746.9500122070312,8538
2023-07-07 14:42:00+05:30,747.1500244140625,747.1500244140625,746.0999755859375,746.4000244140625,AUROPHARMA,746.4000244140625,24511
2023-07-07 14:43:00+05:30,746.2999877929688,747.9500122070312,746.0,746.9000244140625,AUROPHARMA,746.9000244140625,24574
2023-07-07 14:44:00+05:30,747.0999755859375,747.2000122070312,746.4500122070312,746.7000122070312,AUROPHARMA,746.7000122070312,13365
2023-07-07 14:45:00+05:30,746.7999877929688,747.2000122070312,746.2000122070312,746.5999755859375,AUROPHARMA,746.5999755859375,16455
2023-07-07 14:46:00+05:30,746.6500244140625,747.2000122070312,746.0,746.0,AUROPHARMA,746.0,23675
2023-07-07 14:47:00+05:30,746.4000244140625,746.6500244140625,746.0,746.1500244140625,AUROPHARMA,746.1500244140625,12623
2023-07-07 14:48:00+05:30,745.9500122070312,746.0999755859375,745.5,746.0999755859375,AUROPHARMA,746.0999755859375,2701
2023-07-07 14:49:00+05:30,746.0499877929688,746.0499877929688,745.5,745.8499755859375,AUROPHARMA,745.8499755859375,1327
2023-07-07 14:50:00+05:30,745.7000122070312,746.4000244140625,745.7000122070312,745.7000122070312,AUROPHARMA,745.7000122070312,4070
2023-07-07 14:51:00+05:30,745.5499877929688,747.2000122070312,745.5499877929688,746.75,AUROPHARMA,746.75,7257
2023-07-07 14:52:00+05:30,747.0,747.5499877929688,746.8499755859375,746.8499755859375,AUROPHARMA,746.8499755859375,35062
2023-07-07 14:53:00+05:30,746.9500122070312,746.9500122070312,746.25,746.5,AUROPHARMA,746.5,23104
2023-07-07 14:54:00+05:30,746.5,746.5499877929688,745.8499755859375,746.2000122070312,AUROPHARMA,746.2000122070312,5022
2023-07-07 14:55:00+05:30,746.1500244140625,746.2000122070312,745.2999877929688,745.2999877929688,AUROPHARMA,745.2999877929688,7018
2023-07-07 14:56:00+05:30,745.5,745.8499755859375,745.0,745.6500244140625,AUROPHARMA,745.6500244140625,987
2023-07-07 14:57:00+05:30,745.6500244140625,746.4000244140625,745.6500244140625,745.7000122070312,AUROPHARMA,745.7000122070312,11565
2023-07-07 14:58:00+05:30,745.7000122070312,746.0,745.4500122070312,745.7999877929688,AUROPHARMA,745.7999877929688,4435
2023-07-07 14:59:00+05:30,745.7999877929688,746.0,745.7999877929688,746.0,AUROPHARMA,746.0,2623
2023-07-07 15:00:00+05:30,746.0,746.0,744.4500122070312,745.2000122070312,AUROPHARMA,745.2000122070312,17783
2023-07-07 15:01:00+05:30,745.25,745.25,744.5,744.5,AUROPHARMA,744.5,21956
2023-07-07 15:02:00+05:30,744.5,744.5,744.0999755859375,744.0999755859375,AUROPHARMA,744.0999755859375,7672
2023-07-07 15:03:00+05:30,744.0999755859375,744.4500122070312,744.0999755859375,744.2999877929688,AUROPHARMA,744.2999877929688,5031
2023-07-07 15:04:00+05:30,744.2999877929688,744.3499755859375,743.7999877929688,743.7999877929688,AUROPHARMA,743.7999877929688,6815
2023-07-07 15:05:00+05:30,743.5,744.0,743.2999877929688,743.5499877929688,AUROPHARMA,743.5499877929688,10449
2023-07-07 15:06:00+05:30,743.4500122070312,743.5999755859375,742.0,742.0999755859375,AUROPHARMA,742.0999755859375,14872
2023-07-07 15:07:00+05:30,742.0,742.2000122070312,741.2999877929688,741.7000122070312,AUROPHARMA,741.7000122070312,13340
2023-07-07 15:08:00+05:30,741.7000122070312,741.7000122070312,740.7000122070312,741.5,AUROPHARMA,741.5,9512
2023-07-07 15:09:00+05:30,741.3499755859375,741.5,740.6500244140625,741.0,AUROPHARMA,741.0,8989
2023-07-07 15:10:00+05:30,741.0999755859375,741.6500244140625,740.3499755859375,740.3499755859375,AUROPHARMA,740.3499755859375,10928
2023-07-07 15:11:00+05:30,740.3499755859375,741.1500244140625,740.2999877929688,740.2999877929688,AUROPHARMA,740.2999877929688,8847
2023-07-07 15:12:00+05:30,740.0499877929688,740.2999877929688,740.0,740.0,AUROPHARMA,740.0,7648
2023-07-07 15:13:00+05:30,740.0,740.2000122070312,739.7000122070312,739.7000122070312,AUROPHARMA,739.7000122070312,7348
2023-07-07 15:14:00+05:30,739.7000122070312,739.7999877929688,739.3499755859375,739.5999755859375,AUROPHARMA,739.5999755859375,9219
2023-07-07 15:15:00+05:30,739.7000122070312,740.8499755859375,739.3499755859375,740.8499755859375,AUROPHARMA,740.8499755859375,18299
2023-07-07 15:16:00+05:30,740.9000244140625,742.7000122070312,740.8499755859375,742.5999755859375,AUROPHARMA,742.5999755859375,27072
2023-07-07 15:17:00+05:30,742.5999755859375,743.6500244140625,741.7999877929688,742.75,AUROPHARMA,742.75,15051
2023-07-07 15:18:00+05:30,742.75,745.0,742.2000122070312,744.75,AUROPHARMA,744.75,26671
2023-07-07 15:19:00+05:30,744.7999877929688,746.2000122070312,744.0,745.3499755859375,AUROPHARMA,745.3499755859375,18117
2023-07-07 15:20:00+05:30,745.5999755859375,749.9500122070312,745.5999755859375,749.4000244140625,AUROPHARMA,749.4000244140625,134352
2023-07-07 15:21:00+05:30,749.4000244140625,749.8499755859375,746.75,748.4000244140625,AUROPHARMA,748.4000244140625,61174
2023-07-07 15:22:00+05:30,748.4000244140625,748.9000244140625,747.4000244140625,747.4000244140625,AUROPHARMA,747.4000244140625,70180
2023-07-07 15:23:00+05:30,747.4000244140625,747.4000244140625,746.0,746.0,AUROPHARMA,746.0,51432
2023-07-07 15:24:00+05:30,746.25,746.4500122070312,745.5,746.0999755859375,AUROPHARMA,746.0999755859375,38428
2023-07-07 15:25:00+05:30,746.2000122070312,746.2000122070312,745.6500244140625,745.9500122070312,AUROPHARMA,745.9500122070312,11668
2023-07-07 15:26:00+05:30,745.7000122070312,746.2000122070312,745.0499877929688,745.6500244140625,AUROPHARMA,745.6500244140625,8905
2023-07-07 15:27:00+05:30,746.1500244140625,746.1500244140625,744.9500122070312,744.9500122070312,AUROPHARMA,744.9500122070312,6946
2023-07-07 15:28:00+05:30,744.9000244140625,745.6500244140625,744.5999755859375,744.7000122070312,AUROPHARMA,744.7000122070312,12290
2023-07-07 15:29:00+05:30,745.0,747.4500122070312,744.75,746.3499755859375,AUROPHARMA,746.3499755859375,10141
2023-07-10 09:15:00+05:30,750.5999755859375,750.5999755859375,745.2000122070312,746.1500244140625,AUROPHARMA,746.1500244140625,0
2023-07-10 09:16:00+05:30,747.25,747.6500244140625,745.25,747.2999877929688,AUROPHARMA,747.2999877929688,89495
2023-07-10 09:17:00+05:30,747.0,747.0,745.5499877929688,745.5499877929688,AUROPHARMA,745.5499877929688,8478
2023-07-10 09:18:00+05:30,747.3499755859375,747.3499755859375,746.0,746.5,AUROPHARMA,746.5,73878
2023-07-10 09:19:00+05:30,746.5,746.5499877929688,744.2000122070312,744.2000122070312,AUROPHARMA,744.2000122070312,44256
2023-07-10 09:20:00+05:30,744.0,746.0499877929688,743.9000244140625,745.2999877929688,AUROPHARMA,745.2999877929688,75711
2023-07-10 09:21:00+05:30,745.5,748.4500122070312,745.0,747.9000244140625,AUROPHARMA,747.9000244140625,53693
2023-07-10 09:22:00+05:30,747.75,747.8499755859375,745.9000244140625,746.9000244140625,AUROPHARMA,746.9000244140625,44967
2023-07-10 09:23:00+05:30,746.5,746.7999877929688,746.25,746.25,AUROPHARMA,746.25,10356
2023-07-10 09:24:00+05:30,747.75,748.25,747.5999755859375,748.25,AUROPHARMA,748.25,59999
2023-07-10 09:25:00+05:30,748.0,748.0,745.1500244140625,745.2999877929688,AUROPHARMA,745.2999877929688,30086
2023-07-10 09:26:00+05:30,745.1500244140625,745.4500122070312,743.0,743.4500122070312,AUROPHARMA,743.4500122070312,5091
2023-07-10 09:27:00+05:30,742.9000244140625,743.25,742.1500244140625,742.9000244140625,AUROPHARMA,742.9000244140625,3900
2023-07-10 09:28:00+05:30,742.7999877929688,742.7999877929688,740.0,740.4500122070312,AUROPHARMA,740.4500122070312,17988
2023-07-10 09:29:00+05:30,740.75,741.0499877929688,738.2999877929688,738.2999877929688,AUROPHARMA,738.2999877929688,25103
2023-07-10 09:30:00+05:30,738.25,738.5,734.1500244140625,736.2999877929688,AUROPHARMA,736.2999877929688,37572
2023-07-10 09:31:00+05:30,736.0,736.0,733.75,734.5499877929688,AUROPHARMA,734.5499877929688,17954
2023-07-10 09:32:00+05:30,734.4000244140625,734.7000122070312,733.0499877929688,733.4500122070312,AUROPHARMA,733.4500122070312,8092
2023-07-10 09:33:00+05:30,733.0499877929688,733.0499877929688,730.5,731.2000122070312,AUROPHARMA,731.2000122070312,22178
