Datetime,Open,High,Low,Close,Symbol,Adj Close,Volume
2023-07-07 14:16:00+05:30,4698.0498046875,4700.0,4698.0,4698.0,COFORGE,4698.0,0
2023-07-07 14:17:00+05:30,4700.0,4704.0498046875,4698.0,4701.5498046875,COFORGE,4701.5498046875,288
2023-07-07 14:18:00+05:30,4703.5498046875,4704.0,4698.0,4700.0,COFORGE,4700.0,262
2023-07-07 14:19:00+05:30,4700.0,4700.0,4698.0498046875,4698.7998046875,COFORGE,4698.7998046875,214
2023-07-07 14:20:00+05:30,4698.7998046875,4700.0,4698.7998046875,4699.0,COFORGE,4699.0,94
2023-07-07 14:21:00+05:30,4700.0,4700.0,4698.0498046875,4700.0,COFORGE,4700.0,63
2023-07-07 14:22:00+05:30,4700.0,4700.0,4698.5498046875,4700.0,COFORGE,4700.0,127
2023-07-07 14:23:00+05:30,4699.2001953125,4700.0,4699.0,4700.0,COFORGE,4700.0,69
2023-07-07 14:24:00+05:30,4699.0,4700.0,4697.25,4697.25,COFORGE,4697.25,689
2023-07-07 14:25:00+05:30,4697.25,4698.35009765625,4694.0,4696.10009765625,COFORGE,4696.10009765625,466
2023-07-07 14:26:00+05:30,4696.0498046875,4699.7998046875,4695.2998046875,4697.2001953125,COFORGE,4697.2001953125,219
2023-07-07 14:27:00+05:30,4699.75,4699.75,4696.2001953125,4698.60009765625,COFORGE,4698.60009765625,85
2023-07-07 14:28:00+05:30,4697.85009765625,4700.0,4697.85009765625,4700.0,COFORGE,4700.0,312
2023-07-07 14:29:00+05:30,4700.0,4700.0,4698.0,4698.85009765625,COFORGE,4698.85009765625,421
2023-07-07 14:30:00+05:30,4698.85009765625,4703.85009765625,4698.75,4701.0,COFORGE,4701.0,470
2023-07-07 14:31:00+05:30,4703.2998046875,4705.0,4703.10009765625,4704.0,COFORGE,4704.0,484
2023-07-07 14:32:00+05:30,4704.4501953125,4704.4501953125,4701.2998046875,4701.2998046875,COFORGE,4701.2998046875,477
2023-07-07 14:33:00+05:30,4700.10009765625,4703.2998046875,4700.10009765625,4701.35009765625,COFORGE,4701.35009765625,220
2023-07-07 14:34:00+05:30,4702.25,4703.0,4698.0,4698.5,COFORGE,4698.5,130
2023-07-07 14:35:00+05:30,4700.0,4700.0,4696.2998046875,4698.0,COFORGE,4698.0,815
2023-07-07 14:36:00+05:30,4698.9501953125,4703.7998046875,4698.14990234375,4703.5,COFORGE,4703.5,550
2023-07-07 14:37:00+05:30,4703.5,4703.5,4700.0,4700.0,COFORGE,4700.0,252
2023-07-07 14:38:00+05:30,4700.4501953125,4702.9501953125,4698.85009765625,4701.2998046875,COFORGE,4701.2998046875,294
2023-07-07 14:39:00+05:30,4701.2998046875,4709.7001953125,4701.2998046875,4707.10009765625,COFORGE,4707.10009765625,1229
2023-07-07 14:40:00+05:30,4707.25,4707.25,4703.85009765625,4704.0,COFORGE,4704.0,517
2023-07-07 14:41:00+05:30,4705.5498046875,4708.0498046875,4704.2998046875,4705.75,COFORGE,4705.75,479
2023-07-07 14:42:00+05:30,4705.60009765625,4707.0,4704.0,4707.0,COFORGE,4707.0,496
2023-07-07 14:43:00+05:30,4707.0,4709.0,4703.60009765625,4708.5,COFORGE,4708.5,850
2023-07-07 14:44:00+05:30,4708.85009765625,4712.75,4706.39990234375,4712.75,COFORGE,4712.75,1827
2023-07-07 14:45:00+05:30,4713.0,4718.64990234375,4713.0,4715.5498046875,COFORGE,4715.5498046875,1300
2023-07-07 14:46:00+05:30,4715.10009765625,4717.5498046875,4715.0,4715.0,COFORGE,4715.0,366
2023-07-07 14:47:00+05:30,4715.0,4715.0,4706.89990234375,4707.0498046875,COFORGE,4707.0498046875,880
2023-07-07 14:48:00+05:30,4709.5498046875,4709.5498046875,4706.0,4707.64990234375,COFORGE,4707.64990234375,647
2023-07-07 14:49:00+05:30,4706.0,4709.5498046875,4706.0,4706.0,COFORGE,4706.0,555
2023-07-07 14:50:00+05:30,4708.9501953125,4709.0,4701.0,4701.0,COFORGE,4701.0,564
2023-07-07 14:51:00+05:30,4701.0,4701.4501953125,4698.85009765625,4700.0,COFORGE,4700.0,811
2023-07-07 14:52:00+05:30,4699.9501953125,4700.0,4697.64990234375,4699.85009765625,COFORGE,4699.85009765625,169
2023-07-07 14:53:00+05:30,4700.0,4709.0,4699.0,4703.5,COFORGE,4703.5,717
2023-07-07 14:54:00+05:30,4705.5498046875,4707.64990234375,4700.0,4702.64990234375,COFORGE,4702.64990234375,52
2023-07-07 14:55:00+05:30,4700.2001953125,4707.39990234375,4700.2001953125,4705.14990234375,COFORGE,4705.14990234375,537
2023-07-07 14:56:00+05:30,4705.7001953125,4707.60009765625,4705.14990234375,4705.14990234375,COFORGE,4705.14990234375,276
2023-07-07 14:57:00+05:30,4706.2998046875,4706.2998046875,4701.2998046875,4702.2998046875,COFORGE,4702.2998046875,693
2023-07-07 14:58:00+05:30,4703.5498046875,4703.5498046875,4700.4501953125,4700.64990234375,COFORGE,4700.64990234375,370
2023-07-07 14:59:00+05:30,4702.4501953125,4702.4501953125,4700.5,4701.0,COFORGE,4701.0,489
2023-07-07 15:00:00+05:30,4703.5,4703.5,4700.0,4700.7998046875,COFORGE,4700.7998046875,897
2023-07-07 15:01:00+05:30,4700.0,4700.0,4698.0,4700.0,COFORGE,4700.0,735
2023-07-07 15:02:00+05:30,4700.0,4700.0,4698.0,4698.5498046875,COFORGE,4698.5498046875,379
2023-07-07 15:03:00+05:30,4700.0,4705.0,4698.2998046875,4701.7998046875,COFORGE,4701.7998046875,1019
2023-07-07 15:04:00+05:30,4704.0498046875,4706.9501953125,4700.75,4704.2998046875,COFORGE,4704.2998046875,638
2023-07-07 15:05:00+05:30,4706.9501953125,4706.9501953125,4704.0498046875,4704.5498046875,COFORGE,4704.5498046875,254
2023-07-07 15:06:00+05:30,4704.60009765625,4704.60009765625,4701.60009765625,4702.25,COFORGE,4702.25,397
2023-07-07 15:07:00+05:30,4702.0,4702.9501953125,4699.2001953125,4700.25,COFORGE,4700.25,1425
2023-07-07 15:08:00+05:30,4700.25,4701.7998046875,4698.0,4698.0,COFORGE,4698.0,824
2023-07-07 15:09:00+05:30,4698.0,4698.0,4692.5498046875,4694.2998046875,COFORGE,4694.2998046875,1625
2023-07-07 15:10:00+05:30,4696.0,4696.0,4688.0,4690.0,COFORGE,4690.0,1654
2023-07-07 15:11:00+05:30,4690.0,4690.0,4687.0498046875,4689.9501953125,COFORGE,4689.9501953125,375
2023-07-07 15:12:00+05:30,4697.7001953125,4697.7001953125,4695.0,4695.25,COFORGE,4695.25,1185
2023-07-07 15:13:00+05:30,4697.60009765625,4697.60009765625,4695.0,4695.0,COFORGE,4695.0,669
2023-07-07 15:14:00+05:30,4697.4501953125,4697.4501953125,4694.0,4694.0,COFORGE,4694.0,251
2023-07-07 15:15:00+05:30,4696.60009765625,4696.89990234375,4691.0,4695.60009765625,COFORGE,4695.60009765625,1144
2023-07-07 15:16:00+05:30,4695.89990234375,4696.0,4691.10009765625,4691.5,COFORGE,4691.5,759
2023-07-07 15:17:00+05:30,4694.9501953125,4694.9501953125,4692.14990234375,4694.0,COFORGE,4694.0,478
2023-07-07 15:18:00+05:30,4693.14990234375,4694.7001953125,4687.39990234375,4689.89990234375,COFORGE,4689.89990234375,2194
2023-07-07 15:19:00+05:30,4689.9501953125,4689.9501953125,4686.5,4689.0,COFORGE,4689.0,2009
2023-07-07 15:20:00+05:30,4689.0,4693.25,4680.0,4689.0,COFORGE,4689.0,8118
2023-07-07 15:21:00+05:30,4689.85009765625,4693.0,4688.25,4691.7998046875,COFORGE,4691.7998046875,1309
2023-07-07 15:22:00+05:30,4688.10009765625,4692.85009765625,4688.10009765625,4688.25,COFORGE,4688.25,1159
2023-07-07 15:23:00+05:30,4691.0,4691.0,4687.39990234375,4687.39990234375,COFORGE,4687.39990234375,551
2023-07-07 15:24:00+05:30,4688.0,4691.10009765625,4688.0,4690.85009765625,COFORGE,4690.85009765625,767
2023-07-07 15:25:00+05:30,4690.0,4690.0,4688.0498046875,4688.0498046875,COFORGE,4688.0498046875,783
2023-07-07 15:26:00+05:30,4688.0498046875,4691.7998046875,4688.0498046875,4691.7998046875,COFORGE,4691.7998046875,1079
2023-07-07 15:27:00+05:30,4690.0,4692.0,4688.0498046875,4689.7998046875,COFORGE,4689.7998046875,793
2023-07-07 15:28:00+05:30,4690.10009765625,4691.0,4688.10009765625,4689.14990234375,COFORGE,4689.14990234375,1076
2023-07-07 15:29:00+05:30,4689.14990234375,4705.0,4683.9501953125,4705.0,COFORGE,4705.0,1686
2023-07-10 09:15:00+05:30,4726.9501953125,4726.9501953125,4680.64990234375,4691.2998046875,COFORGE,4691.2998046875,0
2023-07-10 09:16:00+05:30,4685.0,4685.0,4656.0,4671.4501953125,COFORGE,4671.4501953125,2023
2023-07-10 09:17:00+05:30,4659.25,4661.5,4655.0,4660.5498046875,COFORGE,4660.5498046875,1078
2023-07-10 09:18:00+05:30,4660.2001953125,4665.0,4646.64990234375,4657.7001953125,COFORGE,4657.7001953125,4203
2023-07-10 09:19:00+05:30,4649.2001953125,4654.89990234375,4645.25,4651.4501953125,COFORGE,4651.4501953125,1133
2023-07-10 09:20:00+05:30,4653.39990234375,4655.9501953125,4641.89990234375,4655.10009765625,COFORGE,4655.10009765625,2776
2023-07-10 09:21:00+05:30,4650.4501953125,4656.39990234375,4642.5,4653.7998046875,COFORGE,4653.7998046875,2281
2023-07-10 09:22:00+05:30,4648.9501953125,4651.4501953125,4643.25,4643.25,COFORGE,4643.25,843
2023-07-10 09:23:00+05:30,4643.25,4648.25,4642.9501953125,4648.25,COFORGE,4648.25,148
2023-07-10 09:24:00+05:30,4661.35009765625,4661.9501953125,4658.2001953125,4658.7001953125,COFORGE,4658.7001953125,829
2023-07-10 09:25:00+05:30,4658.7001953125,4665.5498046875,4656.0,4660.9501953125,COFORGE,4660.9501953125,687
2023-07-10 09:26:00+05:30,4658.64990234375,4660.89990234375,4656.25,4660.0,COFORGE,4660.0,395
2023-07-10 09:27:00+05:30,4658.2998046875,4662.5498046875,4656.39990234375,4658.25,COFORGE,4658.25,314
2023-07-10 09:28:00+05:30,4662.5498046875,4668.0,4661.7998046875,4668.0,COFORGE,4668.0,395
2023-07-10 09:29:00+05:30,4665.0,4668.39990234375,4657.0,4657.0,COFORGE,4657.0,947
2023-07-10 09:30:00+05:30,4659.0,4659.0,4651.4501953125,4655.89990234375,COFORGE,4655.89990234375,300
2023-07-10 09:31:00+05:30,4655.89990234375,4658.9501953125,4652.2001953125,4658.9501953125,COFORGE,4658.9501953125,605
2023-07-10 09:32:00+05:30,4660.0,4660.0,4654.5,4654.5,COFORGE,4654.5,119
2023-07-10 09:33:00+05:30,4653.0,4656.5,4648.0,4648.0,COFORGE,4648.0,789
2023-07-10 09:34:00+05:30,4646.75,4647.0,4646.75,4647.0,COFORGE,4647.0,183
